ID,Expediente,Mercado,Motivo,FechaInicio,FechaResolucion,Decision,Recurso,IdSector,IdSubsector,IdRama,Amparo,Nulidad,Relacionados,PalabrasClave,Sector,Subsector,Rama,Rubro,Anio,Consecutivo,Empresas,FechaResolucionOrigen,SentidoResolucionOrigen,Efecto,FechaResolucionCNT,SentidoResolucion,Multa,Tipo,RutaGaceta,ExpedienteOrigen,FechaVPResolucionRA,SentidoVPResolucionRA,PalabrasClaveComplemento,docEmpresaAlias,FechaActualizacion,NoPresentada,Resumen,RutaNoPresentada,RutaResumen,RutaExtracto,RutaDictamen,RutaResolucion,RutaDesechamiento,RutaCierre,RutaPosicionamiento,Multa1,Mercado1,Tipo1,,,,,,,,,
10497,DE-011-2024,N/A,N/A,,10/09/2024 00:00,Desechamiento,,43,434,4341,,,,,Comercio al por mayor,"CMA de materias primas agropec., industriales",CMA de materias primas agropecuarias,DE,2024,11,,10/09/2024 00:00,,,10/09/2024 00:00,,,N/A,,,10/09/2024 00:00,,,,05/03/2025 14:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10408,DE-019-2024,N/A,N/A,,10/09/2024 00:00,Desechamiento,,53,532,5323,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Servicios de alquiler de bienes muebles,Centros generales de alquiler,DE,2024,19,,10/09/2024 00:00,,,10/09/2024 00:00,,,N/A,,,10/09/2024 00:00,,,,08/10/2024 16:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10407,DE-017-2024,N/A,N/A,,27/08/2024 00:00,Desechamiento,,46,468,4684,,,,,Comercio al por menor,"CME veh. motor, refac., combustibles, lubric.","CME combustibles, aceites, grasas lubricantes",DE,2024,17,,27/08/2024 00:00,,,27/08/2024 00:00,,,N/A,,,27/08/2024 00:00,,,,08/10/2024 16:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10406,DE-016-2024,N/A,N/A,,23/08/2024 00:00,Desechamiento,,71,713,7139,,,,,Serv. esparcimiento culturales y deportivos,Serv. de entretenimiento en instal. recreat.,Otros servicios recreativos,DE,2024,16,,23/08/2024 00:00,,,23/08/2024 00:00,,,N/A,,,23/08/2024 00:00,,,,08/10/2024 16:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10405,DE-014-2024,N/A,N/A,,19/08/2024 00:00,Desechamiento,,62,622,6221,,,,,Servicios de salud y de asistencia social,Hospitales,Hospitales generales,DE,2024,14,,19/08/2024 00:00,,,19/08/2024 00:00,,,N/A,,,19/08/2024 00:00,,,,08/10/2024 16:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10510,DE-014-2023,N/A,N/A,,10/08/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,14,,10/08/2024 00:00,,,10/08/2024 00:00,,,N/A,,,10/08/2024 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10399,DE-010-2024,N/A,N/A,,04/07/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2024,10,,04/07/2024 00:00,,,04/07/2024 00:00,,,N/A,,,04/07/2024 00:00,,,,30/09/2024 18:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10404,DE-013-2024,N/A,N/A,,26/06/2024 00:00,Desechamiento,,56,562,5629,,,,,"Apoyo a negocios, man. desechos y remed.",Manejo de desechos y serv. de remediación,,DE,2024,13,,26/06/2024 00:00,,,26/06/2024 00:00,,,N/A,,,26/06/2024 00:00,,,,08/10/2024 16:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10410,DE-012-2024,N/A,N/A,,19/06/2024 00:00,Desechamiento,,46,468,4684,,,,,Comercio al por menor,"CME veh. motor, refac., combustibles, lubric.","CME combustibles, aceites, grasas lubricantes",DE,2024,12,,19/06/2024 00:00,,,19/06/2024 00:00,,,N/A,,,19/06/2024 00:00,,,,08/10/2024 17:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10409,DE-006-2024,N/A,N/A,,24/05/2024 00:00,Desechamiento,,46,464,4641,,,,,Comercio al por menor,CME de artículos para el cuidado de la salud,CME de artículos para el cuidado de la salud,DE,2024,6,,24/05/2024 00:00,,,24/05/2024 00:00,,,N/A,,,24/05/2024 00:00,,,,08/10/2024 17:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10347,DE-029-2019,EXPENDIO AL PÚBLICO DE DIÉSEL MARINO EN ESTACIONES DE SERVICIO EN EL TERRITORIO NACIONAL.,53-I,,24/05/2024 00:00,Sanción,,46,468,4684,,,,,Comercio al por menor,"CME veh. motor, refac., combustibles, lubric.","CME combustibles, aceites, grasas lubricantes",DE,2019,29,,24/05/2024 00:00,,,24/05/2024 00:00,,,Práctica monopólica absoluta,,,24/05/2024 00:00,,,,27/06/2024 09:20,,,,,,,Si,,,,0,EXPENDIO AL PÚBLICO DE DIÉSEL MARINO EN ESTACIONES DE SERVICIO EN EL TERRITORIO NACIONAL.,PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10505,DE-007-2024,N/A,N/A,,15/05/2024 00:00,Desechamiento,,23,238,2382,,,,,Construcción,Trabajos especializados para la construcción,Instal. y equipamiento en construcciones,DE,2024,7,,15/05/2024 00:00,,,15/05/2024 00:00,,,N/A,,,15/05/2024 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9372,IO-006-2016,MERCADO DE LA INTERMEDIACIÓN DE VALORES EMITIDOS POR EL GOBIERNO MEXICANO,53-I;53-II;53-III;53-IV;53-V,,13/05/2024 00:00,Sanción,,52,522,5225,,,,,Servicios financieros y de seguros,Inst. de interm. cred. y finan. no bursátil,Serv. relac. con la intermediación crediticia,IO,2016,6,,13/05/2024 00:00,,,13/05/2024 00:00,,,Práctica monopólica absoluta,,,13/05/2024 00:00,,,,24/04/2026 20:15,,,,,,,Si,,,,0,MERCADO DE LA INTERMEDIACIÓN DE VALORES EMITIDOS POR EL GOBIERNO MEXICANO,PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10337,DE-005-2024,N/A,N/A,,03/04/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2024,5,,03/04/2024 00:00,,,03/04/2024 00:00,,,N/A,,,03/04/2024 00:00,,,,06/05/2024 10:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10322,DE-001-2024,N/A,N/A,,15/03/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2024,1,,15/03/2024 00:00,,,15/03/2024 00:00,,,N/A,,,15/03/2024 00:00,,,,04/04/2024 17:20,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9689,DE-002-2021,N/A,N/A,,23/02/2024 00:00,Desechamiento,,62,622,6221,,,,,Servicios de salud y de asistencia social,Hospitales,Hospitales generales,DE,2021,2,,23/02/2024 00:00,,,23/02/2024 00:00,,,N/A,,,23/02/2024 00:00,,,,04/04/2024 17:20,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10500,DE-030-2023,N/A,N/A,,23/02/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,30,,23/02/2024 00:00,,,23/02/2024 00:00,,,N/A,,,23/02/2024 00:00,,,,07/03/2025 13:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10516,DE-029-2023,N/A,N/A,,02/02/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,29,,02/02/2024 00:00,,,02/02/2024 00:00,,,N/A,,,02/02/2024 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10287,DE-026-2023,N/A,N/A,,12/01/2024 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,26,,12/01/2024 00:00,,,12/01/2024 00:00,,,N/A,,,12/01/2024 00:00,,,,26/01/2024 11:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10740,DE-010-2023,N/A,N/A,,12/12/2023 00:00,Desechamiento,,54,541,5419,,,,,"Servicios profesionales, científicos y técnicos","Serv. profesionales, científicos y técnicos","Otros serv. prof., científicos y técnicos",DE,2023,10,,12/12/2023 00:00,,,12/12/2023 00:00,,,N/A,,,12/12/2023 00:00,,,,05/12/2025 10:21,,,,,,,,,,,0,N/A,N/A,,,,,,,,,
10515,DE-025-2023,N/A,N/A,,24/11/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,25,,24/11/2023 00:00,,,24/11/2023 00:00,,,N/A,,,24/11/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10257,DE-022-2023,N/A,N/A,,27/09/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,22,,27/09/2023 00:00,,,27/09/2023 00:00,,,N/A,,,27/09/2023 00:00,,,,09/11/2023 11:19,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10204,IO-001-2021,"INTEGRACIÓN, INSTALACIÓN, MANTENIMIENTO Y COMERCIALIZACIÓN DE EQUIPOS, ACCESORIOS Y REFACCIONES PARA EL APROVECHAMIENTO DE GASES INDUSTRIALES EN TERRITORIO NACIONAL",53-II,,11/09/2023 00:00,Sanción,,23,238,2382,,,,,Construcción,Trabajos especializados para la construcción,Instal. y equipamiento en construcciones,IO,2021,1,,11/09/2023 00:00,,,11/09/2023 00:00,,,Práctica monopólica absoluta,,,11/09/2023 00:00,,,,02/10/2023 19:19,,,,,,,Si,,,,0,"INTEGRACIÓN, INSTALACIÓN, MANTENIMIENTO Y COMERCIALIZACIÓN DE EQUIPOS, ACCESORIOS Y REFACCIONES PARA EL APROVECHAMIENTO DE GASES INDUSTRIALES EN TERRITORIO NACIONAL",PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10512,DE-017-2023,N/A,N/A,,25/08/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,17,,25/08/2023 00:00,,,25/08/2023 00:00,,,N/A,,,25/08/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10180,DE-044-2018,"IMPORTACIÓN, COMERCIALIZACIÓN, TRANSPORTE, ALMACENAMIENTO, DISTRIBUCIÓN Y EXPENDIO AL PÚBLICO DE GAS LICUADO DE PETRÓLEO EN TERRITORIO NACIONAL, BIENES Y SERVICIOS RELACIONADOS CON LOS MISMOS",56-X;56-XI,,22/08/2023 00:00,Cierre,,43,434,4342,,,,,Comercio al por mayor,"CMA de materias primas agropec., industriales",CMA de materias primas para la industria,DE,2018,44,,22/08/2023 00:00,,,22/08/2023 00:00,,,Práctica monopólica relativa,,,22/08/2023 00:00,,,,04/12/2023 15:19,,,,,,,Si,,,,0,"IMPORTACIÓN, COMERCIALIZACIÓN, TRANSPORTE, ALMACENAMIENTO, DISTRIBUCIÓN Y EXPENDIO AL PÚBLICO DE GAS LICUADO DE PETRÓLEO EN TERRITORIO NACIONAL, BIENES Y SERVICIOS RELACIONADOS CON LOS MISMOS",PRÁCTICA MONOPÓLICA RELATIVA,,,,,,,,,
10514,DE-019-2023,N/A,N/A,,02/08/2023 00:00,Desechamiento,,62,621,6215,,,,,Servicios de salud y de asistencia social,Serv. méd. de consulta externa y serv. relac.,Laboratorios médicos y de diagnóstico,DE,2023,19,,02/08/2023 00:00,,,02/08/2023 00:00,,,N/A,,,02/08/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10513,DE-018-2023,N/A,N/A,,14/07/2023 00:00,Desechamiento,,46,461,4611,,,,,Comercio al por menor,"CME de alimentos, bebidas y tabaco",CME de alimentos,DE,2023,18,,14/07/2023 00:00,,,14/07/2023 00:00,,,N/A,,,14/07/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9172,IEBC-005-2018,MERCADO RELEVANTE DE TARJETAS DE DÉBITO (MRTDD): EL SERVICIO DE TRANSACCIONES DOMÉSTICAS CON TARJETAS DE DÉBITO PARA COMPRA Y VENTA DE BIENES Y SERVICIOS.,BARRERAS A LA COMPETENCIA Y LIBRE CONCURRENCIA O INSUMOS ESENCIALES,26/10/2018 00:00,13/07/2023 00:00,RECOMENDACIONES A AUTORIDADES,,52,522,5224,,,,,Servicios financieros y de seguros,Inst. de interm. cred. y finan. no bursátil,Otras inst. interm. cred. y finan. no burs.,IEBC,2018,5,,13/07/2023 00:00,,,13/07/2023 00:00,,,N/A,,,13/07/2023 00:00,,,,24/04/2026 20:15,,,,,,,Si,,,,0,MERCADO RELEVANTE DE TARJETAS DE DÉBITO (MRTDD): EL SERVICIO DE TRANSACCIONES DOMÉSTICAS CON TARJETAS DE DÉBITO PARA COMPRA Y VENTA DE BIENES Y SERVICIOS.,N/A,,,,,,,,,
10508,DE-012-2023,N/A,N/A,,07/07/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,12,,07/07/2023 00:00,,,07/07/2023 00:00,,,N/A,,,07/07/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10511,DE-016-2023,N/A,N/A,,05/07/2023 00:00,Desechamiento,,56,561,5615,,,,,"Apoyo a negocios, man. desechos y remed.",Servicios de apoyo a los negocios,Agencias de viajes y serv. de reservaciones,DE,2023,16,,05/07/2023 00:00,,,05/07/2023 00:00,,,N/A,,,05/07/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10134,DE-006-2023,N/A,N/A,,22/06/2023 00:00,Desechamiento,,31,331,3313,,,,,Industrias manufactureras,Industrias metálicas básicas,Industria del aluminio,DE,2023,6,,22/06/2023 00:00,,,22/06/2023 00:00,,,N/A,,,22/06/2023 00:00,,,,08/08/2023 17:19,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10509,DE-013-2023,N/A,N/A,,29/05/2023 00:00,Desechamiento,,48,488,4884,,,,,"Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Serv. relac. con el transp. por carretera,DE,2023,13,,29/05/2023 00:00,,,29/05/2023 00:00,,,N/A,,,29/05/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10127,DE-032-2019,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE TORTILLAS DE MAÍZ EN EL MUNICIPIO DE HUIXTLA, CHIAPAS.",53-I,,25/05/2023 00:00,Sanción,,31,311,3118,,,,,Industrias manufactureras,Industria alimentaria,"Elaboración de prod, de panadería y tortillas",DE,2019,32,,25/05/2023 00:00,,,25/05/2023 00:00,,,Práctica monopólica absoluta,,,25/05/2023 00:00,,,,30/11/2023 12:19,,,,,,,Si,,,,0,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE TORTILLAS DE MAÍZ EN EL MUNICIPIO DE HUIXTLA, CHIAPAS.",PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10503,DE-005-2023,N/A,N/A,,18/05/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,5,,18/05/2023 00:00,,,18/05/2023 00:00,,,N/A,,,18/05/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10504,DE-007-2023,N/A,N/A,,17/05/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,7,,17/05/2023 00:00,,,17/05/2023 00:00,,,N/A,,,17/05/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10506,DE-009-2023,N/A,N/A,,26/04/2023 00:00,Desechamiento,,93,931,9312,,,,,Act. Gobierno y org. internac. y extraterr.,Actividades del Gobierno,Administración pública en general,DE,2023,9,,26/04/2023 00:00,,,26/04/2023 00:00,,,N/A,,,26/04/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10507,DE-011-2023,N/A,N/A,,26/04/2023 00:00,Desechamiento,,93,931,9312,,,,,Act. Gobierno y org. internac. y extraterr.,Actividades del Gobierno,Administración pública en general,DE,2023,11,,26/04/2023 00:00,,,26/04/2023 00:00,,,N/A,,,26/04/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10501,DE-003-2023,N/A,N/A,,24/04/2023 00:00,No presentada,,0,0,0,,,,,,,,DE,2023,3,,24/04/2023 00:00,,,24/04/2023 00:00,,,N/A,,,24/04/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10502,DE-004-2023,N/A,N/A,,17/03/2023 00:00,Desechamiento,,56,562,5621,,,,,"Apoyo a negocios, man. desechos y remed.",Manejo de desechos y serv. de remediación,"Manejo de desechos y serv, de remediación",DE,2023,4,,17/03/2023 00:00,,,17/03/2023 00:00,,,N/A,,,17/03/2023 00:00,,,,07/03/2025 14:22,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9381,IEBC-002-2019,,BARRERAS A LA COMPETENCIA Y LIBRE CONCURRENCIA O INSUMOS ESENCIALES,,06/03/2023 00:00,RECOMENDACIONES A AUTORIDADES;ÓRDENES PARA ELIMINAR BARRERAS,,48,493,4931,,,,,"Transportes, correos y almacenamiento",Servicios de almacenamiento,Servicios de almacenamiento,IEBC,2019,2,,06/03/2023 00:00,,,06/03/2023 00:00,,,N/A,,,06/03/2023 00:00,,,,15/01/2026 17:15,,,,,,,Si,,,,0,,N/A,,,,,,,,,
10538,DE-022-2022,N/A,N/A,,06/12/2022 00:00,Desechamiento,,56,562,5621,,,,,"Apoyo a negocios, man. desechos y remed.",Manejo de desechos y serv. de remediación,"Manejo de desechos y serv, de remediación",DE,2022,22,,06/12/2022 00:00,,,06/12/2022 00:00,,,N/A,,,06/12/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10010,IO-001-2018,"COMERCIALIZACIÓN, ALMACENAMIENTO Y TRANSPORTE DE PETROLÍFEROS EN MÉXICO Y SERVICIOS RELACIONADOS CON LOS MISMOS.",54-III;56-III;56-V;56-X;56-XI,,04/11/2022 00:00,Cierre,,43,437,4371,,,,,Comercio al por mayor,Interm. y CMA por MMC y otros medios,Intermediación al por mayor,IO,2018,1,,04/11/2022 00:00,,,04/11/2022 00:00,,,Práctica monopólica relativa,,,04/11/2022 00:00,,,,28/11/2022 10:21,,,,,,,Si,,,,0,"COMERCIALIZACIÓN, ALMACENAMIENTO Y TRANSPORTE DE PETROLÍFEROS EN MÉXICO Y SERVICIOS RELACIONADOS CON LOS MISMOS.",PRÁCTICA MONOPÓLICA RELATIVA,,,,,,,,,
10011,DE-022-2017,DISTRIBUCIÓN Y COMERCIALIZACIÓN DE GAS LICUADO DE PETRÓLEO EN TERRITORIO NACIONAL.,53-I;53-V,,26/10/2022 00:00,Sanción,,46,468,4684,,,,,Comercio al por menor,"CME veh. motor, refac., combustibles, lubric.","CME combustibles, aceites, grasas lubricantes",DE,2017,22,,26/10/2022 00:00,,,26/10/2022 00:00,,,Práctica monopólica absoluta,,,26/10/2022 00:00,,,,09/04/2024 13:20,,,,,,,Si,,,,0,DISTRIBUCIÓN Y COMERCIALIZACIÓN DE GAS LICUADO DE PETRÓLEO EN TERRITORIO NACIONAL.,PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10529,DE-016-2022,N/A,N/A,,14/10/2022 00:00,No presentada,,0,0,0,,,,,,,,DE,2022,16,,14/10/2022 00:00,,,14/10/2022 00:00,,,N/A,,,14/10/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9649,IO-003-2017,"MERCADO DEL SERVICIO DE AUTOTRANSPORTE TERRESTRE DE PASAJEROS EN LAS REGIONES CENTRO, CENTRO-SUR, SUR-SURESTE Y EL ESTADO DE TAMAULIPAS",53-I;53-III,,12/10/2022 00:00,Sanción,,48,485,4852,,,,,"Transportes, correos y almacenamiento","Transp. terr. pasajeros, exc. por ferrocarril",Transporte de pasajeros interurbano y rural,IO,2017,3,,12/10/2022 00:00,,,12/10/2022 00:00,,,Práctica monopólica absoluta,,,12/10/2022 00:00,,,,17/03/2026 18:15,,,,,,,Si,,,,0,"MERCADO DEL SERVICIO DE AUTOTRANSPORTE TERRESTRE DE PASAJEROS EN LAS REGIONES CENTRO, CENTRO-SUR, SUR-SURESTE Y EL ESTADO DE TAMAULIPAS",PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10524,DE-011-2022,N/A,N/A,,29/08/2022 00:00,No presentada,,0,0,0,,,,,,,,DE,2022,11,,29/08/2022 00:00,,,29/08/2022 00:00,,,N/A,,,29/08/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10522,DE-008-2022,N/A,N/A,,02/08/2022 00:00,Desechamiento,,52,522,5221,,,,,Servicios financieros y de seguros,Inst. de interm. cred. y finan. no bursátil,Banca múltiple,DE,2022,8,,02/08/2022 00:00,,,02/08/2022 00:00,,,N/A,,,02/08/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10566,DE-001-2022,N/A,N/A,,20/05/2022 00:00,Desechamiento,,43,435,4353,,,,,Comercio al por mayor,"CMA maq., mob. y eq. agropec., indus. y serv.",CMA maq. y eq. para los serv. y act. comer.,DE,2022,1,,20/05/2022 00:00,,,20/05/2022 00:00,,,N/A,,,20/05/2022 00:00,,,,12/03/2025 10:20,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9905,IO-004-2018,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE HARINA DE MAÍZ EN EL TERRITORIO NACIONAL",53-I,,12/05/2022 00:00,CIERRE POR INEXISTENCIA DE ELEMENTOS,,31,311,3112,,,,,Industrias manufactureras,Industria alimentaria,Molienda de granos y de semillas oleaginosas,IO,2018,4,,12/05/2022 00:00,,,12/05/2022 00:00,,,Práctica monopólica absoluta,,,12/05/2022 00:00,,,,01/06/2022 14:00,,,,,,,Si,,,,0,"PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE HARINA DE MAÍZ EN EL TERRITORIO NACIONAL",PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
9888,IO-003-2018,RELATIVO A LOS PROCEDIMIENTOS DE ADQUISICIÓN RELACIONADOS CON LA RENOVACIÓN Y MANTENIMIENTO DE TECNOLOGÍA Y SISTEMAS UTILIZADOS EN LA INFRAESTRUCTURA CARRETERA EN EL TERRITORIO NACIONAL,53-IV,,25/04/2022 00:00,CIERRE POR INEXISTENCIA DE ELEMENTOS,,23,238,2382,,,,,Construcción,Trabajos especializados para la construcción,Instal. y equipamiento en construcciones,IO,2018,3,,25/04/2022 00:00,,,25/04/2022 00:00,,,Práctica monopólica absoluta,,,25/04/2022 00:00,,,,04/05/2022 14:19,,,,,,,Si,,,,0,RELATIVO A LOS PROCEDIMIENTOS DE ADQUISICIÓN RELACIONADOS CON LA RENOVACIÓN Y MANTENIMIENTO DE TECNOLOGÍA Y SISTEMAS UTILIZADOS EN LA INFRAESTRUCTURA CARRETERA EN EL TERRITORIO NACIONAL,PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
10544,DE-029-2021,N/A,N/A,,18/03/2022 00:00,Desechamiento,,93,931,9313,,,,,Act. Gobierno y org. internac. y extraterr.,Actividades del Gobierno,Regulación y fomento del desarrollo económico,DE,2021,29,,18/03/2022 00:00,,,18/03/2022 00:00,,,N/A,,,18/03/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10540,DE-026-2021,N/A,N/A,,03/01/2022 00:00,Desechamiento,,48,488,4884,,,,,"Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Serv. relac. con el transp. por carretera,DE,2021,26,,03/01/2022 00:00,,,03/01/2022 00:00,,,N/A,,,03/01/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10541,DE-027-2021,N/A,N/A,,03/01/2022 00:00,Desechamiento,,48,488,4884,,,,,"Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Serv. relac. con el transp. por carretera,DE,2021,27,,03/01/2022 00:00,,,03/01/2022 00:00,,,N/A,,,03/01/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10543,DE-028-2021,N/A,N/A,,03/01/2022 00:00,Desechamiento,,48,488,4884,,,,,"Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Serv. relac. con el transp. por carretera,DE,2021,28,,03/01/2022 00:00,,,03/01/2022 00:00,,,N/A,,,03/01/2022 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10520,DE-006-2021,N/A,N/A,,07/11/2021 00:00,No presentada,,0,0,0,,,,,,,,DE,2021,6,,07/11/2021 00:00,,,07/11/2021 00:00,,,N/A,,,07/11/2021 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10526,DE-012-2021,N/A,N/A,,03/11/2021 00:00,No presentada,,0,0,0,,,,,,,,DE,2021,12,,03/11/2021 00:00,,,03/11/2021 00:00,,,N/A,,,03/11/2021 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9820,DE-016-2021,N/A,N/A,,29/10/2021 00:00,No presentada,,0,0,0,,,,,,,,DE,2021,16,,29/10/2021 00:00,,,29/10/2021 00:00,,,N/A,,,29/10/2021 00:00,,,,13/01/2022 14:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9821,DE-023-2021,N/A,N/A,,26/10/2021 00:00,Desechamiento,,31,312,3121,,,,,Industrias manufactureras,Industria de las bebidas y del tabaco,Industria de las bebidas,DE,2021,23,,26/10/2021 00:00,,,26/10/2021 00:00,,,N/A,,,26/10/2021 00:00,,,,13/01/2022 14:15,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10527,DE-014-2021,N/A,N/A,,08/10/2021 00:00,No presentada,,0,0,0,,,,,,,,DE,2021,14,,08/10/2021 00:00,,,08/10/2021 00:00,,,N/A,,,08/10/2021 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10528,DE-015-2021,N/A,N/A,,08/10/2021 00:00,No presentada,,0,0,0,,,,,,,,DE,2021,15,,08/10/2021 00:00,,,08/10/2021 00:00,,,N/A,,,08/10/2021 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
10536,DE-021-2021,N/A,N/A,,04/10/2021 00:00,Desechamiento,,62,622,6221,,,,,Servicios de salud y de asistencia social,Hospitales,Hospitales generales,DE,2021,21,,04/10/2021 00:00,,,04/10/2021 00:00,,,N/A,,,04/10/2021 00:00,,,,10/03/2025 18:21,,,,,,,Si,,,,0,N/A,N/A,,,,,,,,,
9751,IO-002-2018,FICHAJE DE JUGADORES PROFESIONALES DE FÚTBOL EN EL TERRITORIO NACIONAL.,53-III,,28/09/2021 00:00,Sanción,,71,711,7112,,,,,Serv. esparcimiento culturales y deportivos,Serv. artís. y deportivos y otros relac.,"Deportistas y eq. deportivos prof., semiprof.",IO,2018,2,,28/09/2021 00:00,,,28/09/2021 00:00,,,Práctica monopólica absoluta,,,28/09/2021 00:00,,,,13/01/2022 14:15,,,,,,,Si,,,,0,FICHAJE DE JUGADORES PROFESIONALES DE FÚTBOL EN EL TERRITORIO NACIONAL.,PRÁCTICA MONOPÓLICA ABSOLUTA,,,,,,,,,
